MENSA	VBORT_ID	DATUM	VK-ArtikelNr	VK-GebindeNR	SPEISE	SPEISE_BEZEICHNUNG	REZEPTUR_ID	TEXT1	TEXT2	TEXT3	TEXT4	TEXT5	TEXT6	TEXT1_1	TEXT2_1	TEXT3_1	TEXT4_1	TEXT5_1	TEXT6_1	PREIS_STUDENT	PREIS_BEDIENSTETER	PREIS_GAST	PREIS_STUDENT_KARTE	PREIS_BEDIENSTETER_KARTE	PREIS_GAST_KARTE	FREI1	FREI2	FREI3	ZSNUMMERN	ZSNAMEN	NAEHRWERTEJE100G	NAEHRWERTEJEPORT	NW_KJ	NW_KCAL	NW_FETT	NW_GESFETT	NW_EIWEISS	NW_KH	NW_ZUCKER	NW_SALZ
Contine	190	21.10.2024	309326	291985	FLEISCH & MEER		802157	Kalbsragout Marengo mit Champignons (5,k,26,31,r,a)	Rosenkohl	Semmelknödel (20A,22)				calf ragout "Marengo" with mushrooms (5,k,26,31,r,a)	brussel sprouts	bread dumplings (20A,22)				3,20	6,50	8,10	3,20	6,50	8,10				5, k, 20, 20A, 22, 26, 31, r, a, 99	geschwefelt / sulphite, mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=2179 kJ (520 kcal), Fett=15,2g, davon gesättigte Fettsäuren=3,8g, Kohlenhydrate=67,4g, davon Zucker=12,5g, Eiweiß=20,9g, Salz=5,7g,	2178,6	520	15,2	3,8	20,9	67,4	12,5	5,7
Contine	190	21.10.2024	303227	241291	SÜSSE ECKE		801139	Zitronenquarkspeise mit Schokosplitter (26)						curd with lemon (26)						0,80	1,30	1,70	0,80	1,30	1,70				26, 99	enthält Milch und Milcherzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=1397 kJ (334 kcal), Fett=9,7g, davon gesättigte Fettsäuren=6,3g, Kohlenhydrate=41,3g, davon Zucker=40,9g, Eiweiß=18,7g, Salz=0,2g,	1396,9	334	9,7	6,3	18,7	41,3	40,9	0,2
Contine	190	21.10.2024	308044	292003	EVERGREENS		800189	Geflügelcurrywurst mit Curryketchup (1,2,3,11,25,g)	Pommes frites (3)					poultry curry sausage (1,2,3,11,25,g)	french fries (3)					3,30	4,80	5,50	3,30	4,80	5,50				1, 2, 3, 11, 15, 25, g, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Soja und Sojaerzeugnisse, enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=5094 kJ (1217 kcal), Fett=91,1g, davon gesättigte Fettsäuren=23,6g, Kohlenhydrate=75,8g, davon Zucker=25,8g, Eiweiß=22,2g, Salz=5,9g,	5093,7	1217	91,1	23,6	22,2	75,8	25,8	5,9
Contine	190	21.10.2024	309328	291991	VEGGIE & VEGAN		800190	Linsen-Gulasch (k,20A,20D,25,28,31,a,kt,m)	Brokkoli	Kartoffel-Möhrenpüree				broccoli	mashed potatoes with carrots					3,00	6,30	7,90	3,00	6,30	7,90				k, 20, 20A, 20D, 25, 28, 31, a, 99, kt, m	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Glutenhaltiges Getreide: Hafer, enthält Soja und Sojaerzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=1802 kJ (430 kcal), Fett=5,8g, davon gesättigte Fettsäuren=0,9g, Kohlenhydrate=60,2g, davon Zucker=15,8g, Ballaststoffe=16,1g, Eiweiß=26,1g, Salz=4,0g,	1802,1	430	5,8	0,9	26,1	60,2	15,8	4,0
Contine	190	21.10.2024	309328	291991	VEGGIE & VEGAN		800816	Linsen-Gulasch (k,20A,20D,25,28,31,a,kt,m)	Brokkoli	Kartoffel-Möhrenpüree				broccoli	mashed potatoes with carrots					3,00	6,30	7,90	3,00	6,30	7,90				k, 20, 20A, 20D, 25, 28, 31, a, 99, kt, m	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Glutenhaltiges Getreide: Hafer, enthält Soja und Sojaerzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=1802 kJ (430 kcal), Fett=5,8g, davon gesättigte Fettsäuren=0,9g, Kohlenhydrate=60,2g, davon Zucker=15,8g, Ballaststoffe=16,1g, Eiweiß=26,1g, Salz=4,0g,	1802,1	430	5,8	0,9	26,1	60,2	15,8	4,0
Contine	190	21.10.2024	309328	291991	VEGGIE & VEGAN		800567	Linsen-Gulasch (k,20A,20D,25,28,31,a,kt,m)	Brokkoli	Kartoffel-Möhrenpüree				broccoli	mashed potatoes with carrots					3,00	6,30	7,90	3,00	6,30	7,90				k, 20, 20A, 20D, 25, 28, 31, a, 99, kt, m	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Glutenhaltiges Getreide: Hafer, enthält Soja und Sojaerzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=1802 kJ (430 kcal), Fett=5,8g, davon gesättigte Fettsäuren=0,9g, Kohlenhydrate=60,2g, davon Zucker=15,8g, Ballaststoffe=16,1g, Eiweiß=26,1g, Salz=4,0g,	1802,1	430	5,8	0,9	26,1	60,2	15,8	4,0
Contine	190	21.10.2024	309583	293402	EVERGREENS		802845	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3970,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Contine	190	21.10.2024	309583	293402	EVERGREENS		800189	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3970,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Contine	190	21.10.2024	309325	291982	PASTA & FRIENDS		802807	Bami Goreng mit Hähnchenfleisch und Pilzen (k,20A,25,30,g)						mie goreng with chicken and mushrooms (k,20A,25,30,g)						1,60	4,50	6,40	1,60	4,50	6,40				k, 20, 20A, 25, 30, g, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Soja und Sojaerzeugnisse, enthält Sesamsamen & Sesamsamenerzeugn., enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=3344 kJ (799 kcal), Fett=15,2g, davon gesättigte Fettsäuren=2,4g, Kohlenhydrate=127,3g, davon Zucker=10,3g, Ballaststoffe=1,0g, Eiweiß=38,7g, Salz=2,9g,	3344,5	799	15,2	2,4	38,7	127,3	10,3	2,9
Contine	190	21.10.2024	309325	291982	PASTA & FRIENDS		802660	Bami Goreng mit Hähnchenfleisch und Pilzen (k,20A,25,30,g)						mie goreng with chicken and mushrooms (k,20A,25,30,g)						1,60	4,50	6,40	1,60	4,50	6,40				k, 20, 20A, 25, 30, g, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Soja und Sojaerzeugnisse, enthält Sesamsamen & Sesamsamenerzeugn., enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=3344 kJ (799 kcal), Fett=15,2g, davon gesättigte Fettsäuren=2,4g, Kohlenhydrate=127,3g, davon Zucker=10,3g, Ballaststoffe=1,0g, Eiweiß=38,7g, Salz=2,9g,	3344,5	799	15,2	2,4	38,7	127,3	10,3	2,9
Hauptmensa	100	21.10.2024	300561	292002	EVERGREENS		801226	Strohschwein-Currywurst mit Curryketchup (1,2,3,11,s,j)	Pommes frites (3)					cury sausage with curry ketchup (1,2,3,11,s,j)	french fries (3)					2,80	4,80	5,50	2,80	4,80	5,50				1, 2, 3, 11, 15, s, j, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Schweinefleisch / pork, artger. Tierhaltung / species-appropr. husbandry, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=4791 kJ (1144 kcal), Fett=81,9g, davon gesättigte Fettsäuren=20,4g, Kohlenhydrate=75,1g, davon Zucker=25,1g, Eiweiß=25,1g, Salz=5,2g,	4790,7	1144	81,9	20,4	25,1	75,1	25,1	5,2
Hauptmensa	100	21.10.2024	309583	293402	EVERGREENS		802845	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3970,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Hauptmensa	100	21.10.2024	309583	293402	EVERGREENS		800189	Vegane Currywurst mit Curryketchup (1,3,11)	Pommes frites (3)					vegan curry sausage (1,3,11)	french fries (3)					4,00	6,20	6,90	4,00	6,20	6,90				1, 3, 11, 15, 99	mit Farbstoff / color, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=3970 kJ (948 kcal), Fett=65,0g, davon gesättigte Fettsäuren=9,0g, Kohlenhydrate=75,8g, davon Zucker=24,6g, Eiweiß=12,9g, Salz=4,1g,	3970,1	948	65,0	9,0	12,9	75,8	24,6	4,1
Hauptmensa	100	21.10.2024	309328	291991	VEGGIE & VEGAN		800816	Linsen-Gulasch (k,20A,20D,25,28,31,a,kt,m)	Brokkoli	Kartoffel-Möhrenpüree				broccoli	mashed potatoes with carrots					3,00	6,30	7,90	3,00	6,30	7,90				k, 20, 20A, 20D, 25, 28, 31, a, 99, kt, m	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Glutenhaltiges Getreide: Hafer, enthält Soja und Sojaerzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=1735 kJ (414 kcal), Fett=6,7g, davon gesättigte Fettsäuren=1,0g, Kohlenhydrate=55,1g, davon Zucker=18,5g, Ballaststoffe=17,4g, Eiweiß=25,4g, Salz=4,3g,	1734,8	414	6,7	1,0	25,4	55,1	18,5	4,3
Hauptmensa	100	21.10.2024	309328	291991	VEGGIE & VEGAN		800567	Linsen-Gulasch (k,20A,20D,25,28,31,a,kt,m)	Brokkoli	Kartoffel-Möhrenpüree				broccoli	mashed potatoes with carrots					3,00	6,30	7,90	3,00	6,30	7,90				k, 20, 20A, 20D, 25, 28, 31, a, 99, kt, m	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Glutenhaltiges Getreide: Hafer, enthält Soja und Sojaerzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=1735 kJ (414 kcal), Fett=6,7g, davon gesättigte Fettsäuren=1,0g, Kohlenhydrate=55,1g, davon Zucker=18,5g, Ballaststoffe=17,4g, Eiweiß=25,4g, Salz=4,3g,	1734,8	414	6,7	1,0	25,4	55,1	18,5	4,3
Hauptmensa	100	21.10.2024	303432	235129	QUEERBEET		801193	Gemischte Blattsalate	hausgemachte Tomaten-Vinaigrette (k,kt)					mixed salad	homemade tomato vinaigrette (k,kt)					0,65	1,00	1,20	0,65	1,00	1,20				k, 99	mit Knoblauch / contains garlic, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=535 kJ (128 kcal), Fett=11,6g, davon gesättigte Fettsäuren=1,1g, Kohlenhydrate=4,8g, davon Zucker=3,9g, Eiweiß=1,0g, Salz=0,4g,	534,8	128	11,6	1,1	1,0	4,8	3,9	0,4
Hauptmensa	100	21.10.2024	309328	291991	VEGGIE & VEGAN		802960	Linsen-Gulasch (k,20A,20D,25,28,31,a,kt,m)	Brokkoli	Kartoffel-Möhrenpüree				broccoli	mashed potatoes with carrots					3,00	6,30	7,90	3,00	6,30	7,90				k, 20, 20A, 20D, 25, 28, 31, a, 99, kt, m	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Glutenhaltiges Getreide: Hafer, enthält Soja und Sojaerzeugnisse, enthält Sellerie und Sellerieerzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe, KlimaTeller, Gesund&Munter	-	Brennwert=1735 kJ (414 kcal), Fett=6,7g, davon gesättigte Fettsäuren=1,0g, Kohlenhydrate=55,1g, davon Zucker=18,5g, Ballaststoffe=17,4g, Eiweiß=25,4g, Salz=4,3g,	1734,8	414	6,7	1,0	25,4	55,1	18,5	4,3
Hauptmensa	100	21.10.2024	309325	291982	PASTA & FRIENDS		802807	Bami Goreng mit Hähnchenfleisch und Pilzen (k,20A,25,30,g)						mie goreng with chicken and mushrooms (k,20A,25,30,g)						1,60	4,50	6,40	1,60	4,50	6,40				k, 20, 20A, 25, 30, g, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Soja und Sojaerzeugnisse, enthält Sesamsamen & Sesamsamenerzeugn., enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=3344 kJ (799 kcal), Fett=15,2g, davon gesättigte Fettsäuren=2,4g, Kohlenhydrate=127,3g, davon Zucker=10,3g, Ballaststoffe=1,0g, Eiweiß=38,7g, Salz=2,9g,	3344,5	799	15,2	2,4	38,7	127,3	10,3	2,9
Hauptmensa	100	21.10.2024	309325	291982	PASTA & FRIENDS		802660	Bami Goreng mit Hähnchenfleisch und Pilzen (k,20A,25,30,g)						mie goreng with chicken and mushrooms (k,20A,25,30,g)						1,60	4,50	6,40	1,60	4,50	6,40				k, 20, 20A, 25, 30, g, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Soja und Sojaerzeugnisse, enthält Sesamsamen & Sesamsamenerzeugn., enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=3344 kJ (799 kcal), Fett=15,2g, davon gesättigte Fettsäuren=2,4g, Kohlenhydrate=127,3g, davon Zucker=10,3g, Ballaststoffe=1,0g, Eiweiß=38,7g, Salz=2,9g,	3344,5	799	15,2	2,4	38,7	127,3	10,3	2,9
Hauptmensa	100	21.10.2024	308044	292003	EVERGREENS		802019	Geflügelcurrywurst mit Curryketchup (1,2,3,11,25,g)	Pommes frites (3)					poultry curry sausage (1,2,3,11,25,g)	french fries (3)					3,30	4,80	5,50	3,30	4,80	5,50				1, 2, 3, 11, 15, 25, g, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Soja und Sojaerzeugnisse, enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=5094 kJ (1217 kcal), Fett=91,1g, davon gesättigte Fettsäuren=23,6g, Kohlenhydrate=75,8g, davon Zucker=25,8g, Eiweiß=22,2g, Salz=5,9g,	5093,7	1217	91,1	23,6	22,2	75,8	25,8	5,9
Hauptmensa	100	21.10.2024	308044	292003	EVERGREENS		800189	Geflügelcurrywurst mit Curryketchup (1,2,3,11,25,g)	Pommes frites (3)					poultry curry sausage (1,2,3,11,25,g)	french fries (3)					3,30	4,80	5,50	3,30	4,80	5,50				1, 2, 3, 11, 15, 25, g, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Soja und Sojaerzeugnisse, enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=5094 kJ (1217 kcal), Fett=91,1g, davon gesättigte Fettsäuren=23,6g, Kohlenhydrate=75,8g, davon Zucker=25,8g, Eiweiß=22,2g, Salz=5,9g,	5093,7	1217	91,1	23,6	22,2	75,8	25,8	5,9
Hauptmensa	100	21.10.2024	303227	241291	SÜSSE ECKE		801139	Zitronenquarkspeise mit Schokosplitter (26)						curd with lemon (26)						0,80	1,30	1,70	0,80	1,30	1,70				26, 99	enthält Milch und Milcherzeugnisse, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=1397 kJ (334 kcal), Fett=9,7g, davon gesättigte Fettsäuren=6,3g, Kohlenhydrate=41,3g, davon Zucker=40,9g, Eiweiß=18,7g, Salz=0,2g,	1396,9	334	9,7	6,3	18,7	41,3	40,9	0,2
Hauptmensa	100	21.10.2024	303432	235129	QUEERBEET		802654	Gemischte Blattsalate	hausgemachte Tomaten-Vinaigrette (k,kt)					mixed salad	homemade tomato vinaigrette (k,kt)					0,65	1,00	1,20	0,65	1,00	1,20				k, 99	mit Knoblauch / contains garlic, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=535 kJ (128 kcal), Fett=11,6g, davon gesättigte Fettsäuren=1,1g, Kohlenhydrate=4,8g, davon Zucker=3,9g, Eiweiß=1,0g, Salz=0,4g,	534,8	128	11,6	1,1	1,0	4,8	3,9	0,4
Hauptmensa	100	21.10.2024	309326	291985	FLEISCH & MEER		802157	Kalbsragout Marengo mit Champignons (5,k,26,31,r,a)	Rosenkohl	Semmelknödel (20A,22)				calf ragout "Marengo" with mushrooms (5,k,26,31,r,a)	brussel sprouts	bread dumplings (20A,22)				3,20	6,50	8,10	3,20	6,50	8,10				5, k, 20, 20A, 22, 26, 31, r, a, 99	geschwefelt / sulphite, mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=2179 kJ (520 kcal), Fett=15,2g, davon gesättigte Fettsäuren=3,8g, Kohlenhydrate=67,4g, davon Zucker=12,5g, Eiweiß=20,9g, Salz=5,7g,	2178,6	520	15,2	3,8	20,9	67,4	12,5	5,7
Hauptmensa	100	21.10.2024	309326	291985	FLEISCH & MEER		800312	Kalbsragout Marengo mit Champignons (5,k,26,31,r,a)	Rosenkohl	Semmelknödel (20A,22)				calf ragout "Marengo" with mushrooms (5,k,26,31,r,a)	brussel sprouts	bread dumplings (20A,22)				3,20	6,50	8,10	3,20	6,50	8,10				5, k, 20, 20A, 22, 26, 31, r, a, 99	geschwefelt / sulphite, mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=2179 kJ (520 kcal), Fett=15,2g, davon gesättigte Fettsäuren=3,8g, Kohlenhydrate=67,4g, davon Zucker=12,5g, Eiweiß=20,9g, Salz=5,7g,	2178,6	520	15,2	3,8	20,9	67,4	12,5	5,7
Hauptmensa	100	21.10.2024	309326	291985	FLEISCH & MEER		800441	Kalbsragout Marengo mit Champignons (5,k,26,31,r,a)	Rosenkohl	Semmelknödel (20A,22)				calf ragout "Marengo" with mushrooms (5,k,26,31,r,a)	brussel sprouts	bread dumplings (20A,22)				3,20	6,50	8,10	3,20	6,50	8,10				5, k, 20, 20A, 22, 26, 31, r, a, 99	geschwefelt / sulphite, mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=2179 kJ (520 kcal), Fett=15,2g, davon gesättigte Fettsäuren=3,8g, Kohlenhydrate=67,4g, davon Zucker=12,5g, Eiweiß=20,9g, Salz=5,7g,	2178,6	520	15,2	3,8	20,9	67,4	12,5	5,7
Hauptmensa	100	21.10.2024	300561	292002	EVERGREENS		800189	Strohschwein-Currywurst mit Curryketchup (1,2,3,11,s,j)	Pommes frites (3)					cury sausage with curry ketchup (1,2,3,11,s,j)	french fries (3)					2,80	4,80	5,50	2,80	4,80	5,50				1, 2, 3, 11, 15, s, j, 99	mit Farbstoff / color, mit Konservierungsstoff / preservative, mit Antioxidationsmittel / antioxidant, mit einer Zuckerart u. Süßungsmittel, unter Schutzatmosphäre verpackt / MAP, enthält Schweinefleisch / pork, artger. Tierhaltung / species-appropr. husbandry, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=4791 kJ (1144 kcal), Fett=81,9g, davon gesättigte Fettsäuren=20,4g, Kohlenhydrate=75,1g, davon Zucker=25,1g, Eiweiß=25,1g, Salz=5,2g,	4790,7	1144	81,9	20,4	25,1	75,1	25,1	5,2
Mensa Blumhardtstraße	120	21.10.2024	309326	291985	FLEISCH & MEER		800312	Kalbsragout Marengo mit Champignons (5,k,26,31,r,a)	Rosenkohl	Semmelknödel (20A,22)				calf ragout "Marengo" with mushrooms (5,k,26,31,r,a)	brussel sprouts	bread dumplings (20A,22)				3,20	6,50	8,10	3,20	6,50	8,10				5, k, 20, 20A, 22, 26, 31, r, a, 99	geschwefelt / sulphite, mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=2184 kJ (522 kcal), Fett=15,3g, davon gesättigte Fettsäuren=3,8g, Kohlenhydrate=67,5g, davon Zucker=12,5g, Eiweiß=20,9g, Salz=5,7g,	2184,2	522	15,3	3,8	20,9	67,5	12,5	5,7
Mensa Blumhardtstraße	120	21.10.2024	309326	291985	FLEISCH & MEER		802157	Kalbsragout Marengo mit Champignons (5,k,26,31,r,a)	Rosenkohl	Semmelknödel (20A,22)				calf ragout "Marengo" with mushrooms (5,k,26,31,r,a)	brussel sprouts	bread dumplings (20A,22)				3,20	6,50	8,10	3,20	6,50	8,10				5, k, 20, 20A, 22, 26, 31, r, a, 99	geschwefelt / sulphite, mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Eier und Eiererzeugnisse, enthält Milch und Milcherzeugnisse, enthält Schwefeldioxid und Sulfite > 10 mg/kg, enthält Rindfleisch / beef, mit Alkohol / contains alcohol, ohne kennzeichnungspflichtige Zusatzstoffe	-	Brennwert=2184 kJ (522 kcal), Fett=15,3g, davon gesättigte Fettsäuren=3,8g, Kohlenhydrate=67,5g, davon Zucker=12,5g, Eiweiß=20,9g, Salz=5,7g,	2184,2	522	15,3	3,8	20,9	67,5	12,5	5,7
Mensa Blumhardtstraße	120	21.10.2024	309325	291982	PASTA & FRIENDS		802660	Bami Goreng mit Hähnchenfleisch und Pilzen (k,20A,25,30,g)						mie goreng with chicken and mushrooms (k,20A,25,30,g)						1,60	4,50	6,40	1,60	4,50	6,40				k, 20, 20A, 25, 30, g, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Soja und Sojaerzeugnisse, enthält Sesamsamen & Sesamsamenerzeugn., enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=3350 kJ (800 kcal), Fett=15,3g, davon gesättigte Fettsäuren=2,4g, Kohlenhydrate=127,5g, davon Zucker=10,3g, Ballaststoffe=1,0g, Eiweiß=38,8g, Salz=2,9g,	3349,6	800	15,3	2,4	38,8	127,5	10,3	2,9
Mensa Blumhardtstraße	120	21.10.2024	309325	291982	PASTA & FRIENDS		802807	Bami Goreng mit Hähnchenfleisch und Pilzen (k,20A,25,30,g)						mie goreng with chicken and mushrooms (k,20A,25,30,g)						1,60	4,50	6,40	1,60	4,50	6,40				k, 20, 20A, 25, 30, g, 99, n	mit Knoblauch / contains garlic, Glutenhaltiges Getreide, enthält Glutenhaltiges Getreide: Weizen, enthält Soja und Sojaerzeugnisse, enthält Sesamsamen & Sesamsamenerzeugn., enthält Geflügelfleisch, ohne kennzeichnungspflichtige Zusatzstoffe, Natürlich frisch! / natural(ly) fresh!	-	Brennwert=3350 kJ (800 kcal), Fett=15,3g, davon gesättigte Fettsäuren=2,4g, Kohlenhydrate=127,5g, davon Zucker=10,3g, Ballaststoffe=1,0g, Eiweiß=38,8g, Salz=2,9g,	3349,6	800	15,3	2,4	38,8	127,5	10,3	2,9
